listing_id,url,title,make,model,year,price_pkr,mileage_km,fuel_type,transmission,engine_cc,city,assembly,registered_in,seller_type,car_age,mileage_per_year,price_per_cc,is_imported,listing_province,registered_province,registered_matches_listing
11869872.0,https://www.pakwheels.com/used-cars/hyundai-santro-2004-for-sale-in-sahiwal-11869872,Hyundai Santro 2004 for sale in Sahiwal,Hyundai,Santro,2004,925000.0,185000.0,Petrol,Automatic,1000.0,Sahiwal,Imported,Sindh,Dealer,22,8409.09090909091,925.0,1.0,Punjab,Sindh,False
11869871.0,https://www.pakwheels.com/used-cars/suzuki-alto-2009-for-sale-in-kharian-11869871,Suzuki Alto 2009 for sale in Kharian,Suzuki,Alto,2009,1650000.0,17000.0,Petrol,Manual,1000.0,Kharian,Local,Punjab,Dealer,17,1000.0,1650.0,0.0,Other,Punjab,False
11869867.0,https://www.pakwheels.com/used-cars/hyundai-santro-2008-for-sale-in-lahore-11869867,Hyundai Santro 2008 for sale in Lahore,Hyundai,Santro,2008,1150000.0,2000.0,Petrol,Manual,1000.0,Lahore,Local,Punjab,Dealer,18,111.11111111111111,1150.0,0.0,Punjab,Punjab,True
11869866.0,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-islamabad-11869866,Honda Civic 2002 for sale in Islamabad,Honda,Civic,2002,1580000.0,185000.0,Petrol,Automatic,1600.0,Islamabad,Local,Lahore,Dealer,24,7708.333333333333,987.5,0.0,Islamabad,Punjab,False
11869869.0,https://www.pakwheels.com/used-cars/suzuki-mehran-1991-for-sale-in-sialkot-11869869,Suzuki Mehran 1991 for sale in Sialkot,Suzuki,Mehran,1991,420000.0,100000.0,Petrol,Manual,800.0,Sialkot,Local,Faisalabad,Dealer,35,2857.1428571428573,525.0,0.0,Punjab,Punjab,True
11760821.0,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11760821,Toyota Corolla 2022 for sale in Lahore,Toyota,Corolla,2022,6200000.0,76700.0,Petrol,Automatic,1600.0,Lahore,Local,Islamabad,Dealer,4,19175.0,3875.0,0.0,Punjab,Islamabad,False
11869865.0,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11869865,Toyota Corolla 2015 for sale in Lahore,Toyota,Corolla,2015,3670000.0,147000.0,Petrol,Manual,1300.0,Lahore,Local,Islamabad,Dealer,11,13363.636363636364,2823.076923076923,0.0,Punjab,Islamabad,False
11869864.0,https://www.pakwheels.com/used-cars/daihatsu-mira-2015-for-sale-in-karachi-11869864,Daihatsu Mira 2015 for sale in Karachi,Daihatsu,Mira,2015,2550000.0,90000.0,Petrol,Automatic,660.0,Karachi,Imported,Sindh,Dealer,11,8181.818181818182,3863.6363636363635,1.0,Sindh,Sindh,True
11869863.0,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-wah-cantt-11869863,Honda City 2001 for sale in Wah Cantt,Honda,City,2001,1400000.0,200000.0,Petrol,Automatic,1500.0,Wah Cantt,Local,Sindh,Dealer,25,8000.0,933.3333333333334,0.0,Punjab,Sindh,False
11869862.0,https://www.pakwheels.com/used-cars/hyundai-sonata-2022-for-sale-in-lahore-11869862,Hyundai Sonata 2022 for sale in Lahore,Hyundai,Sonata,2022,7850000.0,67000.0,Petrol,Automatic,2000.0,Lahore,Local,Punjab,Dealer,4,16750.0,3925.0,0.0,Punjab,Punjab,True
11869861.0,https://www.pakwheels.com/used-cars/suzuki-cultus-2004-for-sale-in-charsadda-11869861,Suzuki Cultus 2004 for sale in Charsadda,Suzuki,Cultus,2004,1380000.0,90000.0,Petrol,Manual,1000.0,Charsadda,Local,Lahore,Dealer,22,4090.909090909091,1380.0,0.0,Other,Punjab,False
11869860.0,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11869860,Toyota Corolla 2022 for sale in Lahore,Toyota,Corolla,2022,7400000.0,80000.0,Petrol,Automatic,1800.0,Lahore,Local,Lahore,Dealer,4,20000.0,4111.111111111111,0.0,Punjab,Punjab,True
11728554.0,https://www.pakwheels.com/used-cars/kia-picanto-2022-for-sale-in-sargodha-11728554,KIA Picanto 2022 for sale in Sargodha,KIA,Picanto,2022,2800000.0,119000.0,Petrol,Manual,1000.0,Sargodha,Local,Punjab,Dealer,4,29750.0,2800.0,0.0,Punjab,Punjab,True
11604957.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-lahore-11604957,Suzuki Mehran 2004 for sale in Lahore,Suzuki,Mehran,2004,780000.0,94000.0,Petrol,Manual,800.0,Lahore,Local,Lahore,Dealer,22,4272.727272727273,975.0,0.0,Punjab,Punjab,True
11869858.0,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-rahim-yar-khan-11869858,Toyota Yaris Sedan 2021 for sale in Rahim Yar Khan,Toyota,Yaris Sedan,2021,3800000.0,100400.0,Petrol,Manual,1300.0,Rahim Yar Khan,Local,Sindh,Dealer,5,20080.0,2923.076923076923,0.0,Other,Sindh,False
11869856.0,https://www.pakwheels.com/used-cars/suzuki-bolan-2021-for-sale-in-jaranwala-11869856,Suzuki Bolan 2021 for sale in Jaranwala,Suzuki,Bolan,2021,1550000.0,150000.0,Petrol,Manual,800.0,Jaranwala,Local,Islamabad,Dealer,5,30000.0,1937.5,0.0,Other,Islamabad,False
11869854.0,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-11869854,Toyota Corolla 2013 for sale in Lahore,Toyota,Corolla,2013,2800000.0,100000.0,Petrol,Manual,1300.0,Lahore,Local,Punjab,Dealer,13,7692.307692307692,2153.846153846154,0.0,Punjab,Punjab,True
11869728.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2019-for-sale-in-karachi-11869728,Toyota Land Cruiser 2019 for sale in Karachi,Toyota,Land Cruiser,2019,34900000.0,25000.0,Petrol,Automatic,4600.0,Karachi,Imported,Sindh,Dealer,7,3571.4285714285716,7586.95652173913,1.0,Sindh,Sindh,True
11869727.0,https://www.pakwheels.com/used-cars/toyota-hilux-2022-for-sale-in-karachi-11869727,Toyota Hilux 2022 for sale in Karachi,Toyota,Hilux,2022,18500000.0,23000.0,Diesel,Automatic,2400.0,Karachi,Imported,Un-Registered,Dealer,4,5750.0,7708.333333333333,1.0,Sindh,Other,
11869725.0,https://www.pakwheels.com/used-cars/toyota-raize-2021-for-sale-in-lahore-11869725,Toyota Raize 2021 for sale in Lahore,Toyota,Raize,2021,5050000.0,51000.0,Petrol,Automatic,1000.0,Lahore,Imported,Un-Registered,Dealer,5,10200.0,5050.0,1.0,Punjab,Other,
11745727.0,https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-bahawalpur-11745727,Toyota Raize 2020 for sale in Bahawalpur,Toyota,Raize,2020,5700000.0,90000.0,Petrol,Automatic,1000.0,Bahawalpur,Imported,Un-Registered,Dealer,6,15000.0,5700.0,1.0,Punjab,Other,
11792555.0,https://www.pakwheels.com/used-cars/nissan-dayz-2021-for-sale-in-bahawalpur-11792555,Nissan Dayz 2021 for sale in Bahawalpur,Nissan,Dayz,2021,3650000.0,40000.0,Petrol,Automatic,660.0,Bahawalpur,Imported,Punjab,Dealer,5,8000.0,5530.30303030303,1.0,Punjab,Punjab,True
11745611.0,https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-bahawalpur-11745611,Toyota Raize 2020 for sale in Bahawalpur,Toyota,Raize,2020,5625000.0,51000.0,Petrol,Automatic,1000.0,Bahawalpur,Imported,Un-Registered,Dealer,6,8500.0,5625.0,1.0,Punjab,Other,
11869724.0,https://www.pakwheels.com/used-cars/lexus-rx-series-2010-for-sale-in-karachi-11869724,Lexus RX Series 2010 for sale in Karachi,Lexus,RX Series,2010,8500000.0,149000.0,Petrol,Automatic,3500.0,Karachi,Imported,Sindh,Dealer,16,9312.5,2428.5714285714284,1.0,Sindh,Sindh,True
11867510.0,https://www.pakwheels.com/used-cars/toyota-vitz-2003-for-sale-in-gujrat-11867510,Toyota Vitz 2003 for sale in Gujrat,Toyota,Vitz,2003,1870000.0,251600.0,Petrol,Automatic,1000.0,Gujrat,Imported,Sindh,Dealer,23,10939.130434782608,1870.0,1.0,Punjab,Sindh,False
11527293.0,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-faisalabad-11527293,Honda Civic 2007 for sale in Faisalabad,Honda,Civic,2007,2050000.0,138000.0,Petrol,Automatic,1800.0,Faisalabad,Local,Punjab,Dealer,19,7263.1578947368425,1138.888888888889,0.0,Punjab,Punjab,True
11858390.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-11858390,Suzuki Mehran 2012 for sale in Islamabad,Suzuki,Mehran,2012,975000.0,150000.0,Petrol,Manual,796.0,Islamabad,Local,Islamabad,Dealer,14,10714.285714285714,1224.8743718592964,0.0,Islamabad,Islamabad,True
11869851.0,https://www.pakwheels.com/used-cars/toyota-vitz-2000-for-sale-in-narowal-11869851,Toyota Vitz 2000 for sale in Narowal,Toyota,Vitz,2000,1690000.0,145000.0,Petrol,Automatic,1000.0,Narowal,Imported,Punjab,Dealer,26,5576.923076923077,1690.0,1.0,Other,Punjab,False
11599977.0,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-peshawar-11599977,Toyota Corolla 2011 for sale in Peshawar,Toyota,Corolla,2011,2950000.0,4.0,Petrol,Automatic,1600.0,Peshawar,Local,Lahore,Dealer,15,0.26666666666666666,1843.75,0.0,KPK,Punjab,False
11744998.0,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-karachi-11744998,Honda Civic 2007 for sale in Karachi,Honda,Civic,2007,1950000.0,158000.0,Petrol,Manual,1800.0,Karachi,Local,Sindh,Dealer,19,8315.78947368421,1083.3333333333333,0.0,Sindh,Sindh,True
11869850.0,https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2014-for-sale-in-karachi-11869850,Toyota Pixis Epoch 2014 for sale in Karachi,Toyota,Pixis Epoch,2014,1780000.0,100600.0,Petrol,Automatic,660.0,Karachi,Imported,Karachi,Dealer,12,8383.333333333334,2696.969696969697,1.0,Sindh,Sindh,True
11869849.0,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-multan-11869849,Toyota Corolla 2018 for sale in Multan,Toyota,Corolla,2018,4000000.0,145000.0,Petrol,Manual,1300.0,Multan,Local,Punjab,Dealer,8,18125.0,3076.923076923077,0.0,Punjab,Punjab,True
11826781.0,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2023-for-sale-in-lahore-11826781,Suzuki Wagon R 2023 for sale in Lahore,Suzuki,Wagon R,2023,2950000.0,27000.0,Petrol,Manual,1000.0,Lahore,Local,Punjab,Dealer,3,9000.0,2950.0,0.0,Punjab,Punjab,True
11166361.0,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-okara-11166361,Honda City 2016 for sale in Okara,Honda,City,2016,3500000.0,116000.0,Petrol,Manual,1500.0,Okara,Local,Punjab,Dealer,10,11600.0,2333.3333333333335,0.0,Punjab,Punjab,True
11601075.0,https://www.pakwheels.com/used-cars/nissan-clipper-2011-for-sale-in-karachi-11601075,Nissan Clipper 2011 for sale in Karachi,Nissan,Clipper,2011,1370000.0,123000.0,Petrol,Automatic,660.0,Karachi,Imported,Sindh,Dealer,15,8200.0,2075.757575757576,1.0,Sindh,Sindh,True
11731575.0,https://www.pakwheels.com/used-cars/daihatsu-atrai-wagon-2016-for-sale-in-karachi-11731575,Daihatsu Atrai Wagon 2016 for sale in Karachi,Daihatsu,Atrai Wagon,2016,2325000.0,137000.0,Petrol,Automatic,660.0,Karachi,Imported,Sindh,Dealer,10,13700.0,3522.7272727272725,1.0,Sindh,Sindh,True
11743009.0,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-11743009,Toyota Corolla 2009 for sale in Rawalpindi,Toyota,Corolla,2009,2200000.0,112233.0,Petrol,Manual,1300.0,Rawalpindi,Local,Sindh,Dealer,17,6601.941176470588,1692.3076923076924,0.0,Punjab,Sindh,False
11869844.0,https://www.pakwheels.com/used-cars/honda-n-wgn-2019-for-sale-in-lahore-11869844,Honda N Wgn 2019 for sale in Lahore,Honda,N Wgn,2019,2700000.0,150000.0,Petrol,Automatic,660.0,Lahore,Imported,Punjab,Dealer,7,21428.571428571428,4090.909090909091,1.0,Punjab,Punjab,True
11748742.0,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2016-for-sale-in-islamabad-11748742,Suzuki Wagon R 2016 for sale in Islamabad,Suzuki,Wagon R,2016,2100000.0,210000.0,Petrol,Manual,1000.0,Islamabad,Local,Lahore,Dealer,10,21000.0,2100.0,0.0,Islamabad,Punjab,False
11869843.0,https://www.pakwheels.com/used-cars/suzuki-swift-2013-for-sale-in-islamabad-11869843,Suzuki Swift 2013 for sale in Islamabad,Suzuki,Swift,2013,2425000.0,92000.0,Petrol,Manual,1300.0,Islamabad,Local,Islamabad,Dealer,13,7076.923076923077,1865.3846153846155,0.0,Islamabad,Islamabad,True
11869839.0,https://www.pakwheels.com/used-cars/toyota-fortuner-2026-for-sale-in-karachi-11869839,Toyota Fortuner 2026 for sale in Karachi,Toyota,Fortuner,2026,23000000.0,2500.0,Diesel,Automatic,2800.0,Karachi,Local,Sindh,Dealer,0,2500.0,8214.285714285714,0.0,Sindh,Sindh,True
11869838.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-multan-11869838,Suzuki Mehran 2012 for sale in Multan,Suzuki,Mehran,2012,1050000.0,37000.0,Petrol,Manual,796.0,Multan,Local,Punjab,Dealer,14,2642.8571428571427,1319.0954773869346,0.0,Punjab,Punjab,True
11869835.0,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-11869835,Honda Civic 2019 for sale in Lahore,Honda,Civic,2019,5700000.0,135000.0,Petrol,Automatic,1800.0,Lahore,Local,Lahore,Dealer,7,19285.714285714286,3166.6666666666665,0.0,Punjab,Punjab,True
11869834.0,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-haripur-11869834,Honda Civic 1995 for sale in Haripur,Honda,Civic,1995,940000.0,155000.0,Petrol,Manual,1500.0,Haripur,Local,Islamabad,Dealer,31,5000.0,626.6666666666666,0.0,Other,Islamabad,False
11828119.0,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-rawalpindi-11828119,Suzuki Alto 2014 for sale in Rawalpindi,Suzuki,Alto,2014,2290000.0,65000.0,Petrol,Automatic,660.0,Rawalpindi,Local,Punjab,Dealer,12,5416.666666666667,3469.6969696969695,0.0,Punjab,Punjab,True
11755212.0,https://www.pakwheels.com/used-cars/honda-fit-2015-for-sale-in-sialkot-11755212,Honda Fit 2015 for sale in Sialkot,Honda,Fit,2015,3970000.0,119000.0,Hybrid,Automatic,1500.0,Sialkot,Imported,Islamabad,Dealer,11,10818.181818181818,2646.6666666666665,1.0,Punjab,Islamabad,False
11008673.0,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11008673,Toyota Corolla 2026 for sale in Islamabad,Toyota,Corolla,2026,8050000.0,20.0,Petrol,Automatic,1800.0,Islamabad,Local,Un-Registered,Dealer,0,20.0,4472.222222222223,0.0,Islamabad,Other,
10503117.0,https://www.pakwheels.com/used-cars/toyota-prado-2011-for-sale-in-islamabad-10503117,Toyota Prado 2011 for sale in Islamabad,Toyota,Prado,2011,17800000.0,83000.0,Petrol,Automatic,4000.0,Islamabad,Imported,Islamabad,Dealer,15,5533.333333333333,4450.0,1.0,Islamabad,Islamabad,True
11674757.0,https://www.pakwheels.com/used-cars/toyota-hilux-2023-for-sale-in-karachi-11674757,Toyota Hilux 2023 for sale in Karachi,Toyota,Hilux,2023,14200000.0,50000.0,Diesel,Automatic,2400.0,Karachi,Local,Sindh,Dealer,3,16666.666666666668,5916.666666666667,0.0,Sindh,Sindh,True
11812149.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2023-for-sale-in-karachi-11812149,Toyota Land Cruiser 2023 for sale in Karachi,Toyota,Land Cruiser,2023,61500000.0,14500.0,Petrol,Automatic,3500.0,Karachi,Local,Un-Registered,Dealer,3,4833.333333333333,17571.428571428572,0.0,Sindh,Other,
11661899.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2023-for-sale-in-karachi-11661899,Toyota Land Cruiser 2023 for sale in Karachi,Toyota,Land Cruiser,2023,47000000.0,16000.0,Petrol,Automatic,3500.0,Karachi,Imported,Un-Registered,Dealer,3,5333.333333333333,13428.57142857143,1.0,Sindh,Other,
11799049.0,https://www.pakwheels.com/used-cars/suzuki-swift-2017-for-sale-in-karachi-11799049,Suzuki Swift 2017 for sale in Karachi,Suzuki,Swift,2017,2250000.0,114000.0,Petrol,Manual,1300.0,Karachi,Local,Karachi,Dealer,9,12666.666666666666,1730.7692307692307,0.0,Sindh,Sindh,True
11749733.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2023-for-sale-in-karachi-11749733,Toyota Land Cruiser 2023 for sale in Karachi,Toyota,Land Cruiser,2023,57500000.0,17000.0,Petrol,Automatic,3500.0,Karachi,Local,Un-Registered,Dealer,3,5666.666666666667,16428.571428571428,0.0,Sindh,Other,
11869833.0,https://www.pakwheels.com/used-cars/suzuki-cultus-2015-for-sale-in-wah-cantt-11869833,Suzuki Cultus 2015 for sale in Wah Cantt,Suzuki,Cultus,2015,1760000.0,80000.0,Petrol,Manual,1000.0,Wah Cantt,Local,Lahore,Dealer,11,7272.727272727273,1760.0,0.0,Punjab,Punjab,True
11869831.0,https://www.pakwheels.com/used-cars/suzuki-cultus-2019-for-sale-in-lahore-11869831,Suzuki Cultus 2019 for sale in Lahore,Suzuki,Cultus,2019,2850000.0,110000.0,Petrol,Manual,1000.0,Lahore,Local,Punjab,Dealer,7,15714.285714285714,2850.0,0.0,Punjab,Punjab,True
11747285.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-karachi-11747285,Suzuki Mehran 2011 for sale in Karachi,Suzuki,Mehran,2011,1050000.0,149000.0,Petrol,Manual,800.0,Karachi,Local,Karachi,Dealer,15,9933.333333333334,1312.5,0.0,Sindh,Sindh,True
11869826.0,https://www.pakwheels.com/used-cars/hyundai-santro-2003-for-sale-in-lahore-11869826,Hyundai Santro 2003 for sale in Lahore,Hyundai,Santro,2003,950000.0,100000.0,Petrol,Manual,1000.0,Lahore,Local,Lahore,Dealer,23,4347.826086956522,950.0,0.0,Punjab,Punjab,True
11717501.0,https://www.pakwheels.com/used-cars/toyota-fortuner-2017-for-sale-in-depal-pur-11717501,Toyota Fortuner 2017 for sale in Depal pur,Toyota,Fortuner,2017,10800000.0,67500.0,Petrol,Automatic,2700.0,Depal pur,Local,Karachi,Dealer,9,7500.0,4000.0,0.0,Other,Sindh,False
11869825.0,https://www.pakwheels.com/used-cars/toyota-passo-2020-for-sale-in-mansehra-11869825,Toyota Passo 2020 for sale in Mansehra,Toyota,Passo,2020,4050000.0,80000.0,Petrol,Automatic,1000.0,Mansehra,Imported,Mansehra,Dealer,6,13333.333333333334,4050.0,1.0,KPK,KPK,True
11869821.0,https://www.pakwheels.com/used-cars/hyundai-elantra-2021-for-sale-in-rahim-yar-khan-11869821,Hyundai Elantra 2021 for sale in Rahim Yar Khan,Hyundai,Elantra,2021,5300000.0,110000.0,Petrol,Automatic,2000.0,Rahim Yar Khan,Local,Islamabad,Dealer,5,22000.0,2650.0,0.0,Other,Islamabad,False
11657932.0,https://www.pakwheels.com/used-cars/toyota-raize-2019-for-sale-in-karachi-11657932,Toyota Raize 2019 for sale in Karachi,Toyota,Raize,2019,4900000.0,60000.0,Petrol,Automatic,1000.0,Karachi,Imported,Karachi,Dealer,7,8571.42857142857,4900.0,1.0,Sindh,Sindh,True
11869819.0,https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2010-for-sale-in-islamabad-11869819,Mercedes Benz E Class 2010 for sale in Islamabad,Mercedes Benz,E Class,2010,11000000.0,100000.0,Petrol,Automatic,1800.0,Islamabad,Imported,Islamabad,Dealer,16,6250.0,6111.111111111111,1.0,Islamabad,Islamabad,True
11869809.0,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-warburton-11869809,Honda Civic 2016 for sale in Warburton,Honda,Civic,2016,4000000.0,98500.0,Petrol,Automatic,1800.0,Warburton,Local,Punjab,Dealer,10,9850.0,2222.222222222222,0.0,Other,Punjab,False
11869812.0,https://www.pakwheels.com/used-cars/mercedes-benz-s-class-2006-for-sale-in-islamabad-11869812,Mercedes Benz S Class 2006 for sale in Islamabad,Mercedes Benz,S Class,2006,12000000.0,93000.0,Petrol,Automatic,3500.0,Islamabad,Imported,Lahore,Dealer,20,4650.0,3428.5714285714284,1.0,Islamabad,Punjab,False
11869811.0,https://www.pakwheels.com/used-cars/suzuki-swift-2013-for-sale-in-islamabad-11869811,Suzuki Swift 2013 for sale in Islamabad,Suzuki,Swift,2013,2425000.0,92000.0,Petrol,Manual,1300.0,Islamabad,Local,Islamabad,Dealer,13,7076.923076923077,1865.3846153846155,0.0,Islamabad,Islamabad,True
11742383.0,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2016-for-sale-in-karachi-11742383,Mercedes Benz C Class 2016 for sale in Karachi,Mercedes Benz,C Class,2016,12300000.0,26000.0,Petrol,Automatic,1600.0,Karachi,Imported,Sindh,Dealer,10,2600.0,7687.5,1.0,Sindh,Sindh,True
11818839.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2023-for-sale-in-karachi-11818839,Toyota Land Cruiser 2023 for sale in Karachi,Toyota,Land Cruiser,2023,65500000.0,6600.0,Petrol,Automatic,3400.0,Karachi,Imported,Un-Registered,Dealer,3,2200.0,19264.70588235294,1.0,Sindh,Other,
11560688.0,https://www.pakwheels.com/used-cars/toyota-raize-2019-for-sale-in-karachi-11560688,Toyota Raize 2019 for sale in Karachi,Toyota,Raize,2019,5125000.0,68000.0,Petrol,Automatic,1000.0,Karachi,Local,Sindh,Dealer,7,9714.285714285714,5125.0,0.0,Sindh,Sindh,True
11661902.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2024-for-sale-in-karachi-11661902,Toyota Land Cruiser 2024 for sale in Karachi,Toyota,Land Cruiser,2024,54000000.0,9000.0,Petrol,Automatic,3500.0,Karachi,Local,Un-Registered,Dealer,2,4500.0,15428.57142857143,0.0,Sindh,Other,
11789192.0,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-11789192,Toyota Corolla 2018 for sale in Karachi,Toyota,Corolla,2018,5150000.0,94000.0,Petrol,Automatic,1800.0,Karachi,Local,Karachi,Dealer,8,11750.0,2861.1111111111113,0.0,Sindh,Sindh,True
11785980.0,https://www.pakwheels.com/used-cars/daihatsu-mira-2023-for-sale-in-karachi-11785980,Daihatsu Mira 2023 for sale in Karachi,Daihatsu,Mira,2023,4175000.0,4000.0,Petrol,Automatic,660.0,Karachi,Imported,Un-Registered,Dealer,3,1333.3333333333333,6325.757575757576,1.0,Sindh,Other,
11587567.0,https://www.pakwheels.com/used-cars/toyota-fortuner-2022-for-sale-in-karachi-11587567,Toyota Fortuner 2022 for sale in Karachi,Toyota,Fortuner,2022,16200000.0,30000.0,Diesel,Automatic,2800.0,Karachi,Local,Sindh,Dealer,4,7500.0,5785.714285714285,0.0,Sindh,Sindh,True
11666285.0,https://www.pakwheels.com/used-cars/byd-shark-6-2025-for-sale-in-karachi-11666285,BYD Shark 6 2025 for sale in Karachi,BYD,Shark 6,2025,20200000.0,14000.0,PHEV,Automatic,1500.0,Karachi,Local,Sindh,Dealer,1,14000.0,13466.666666666666,0.0,Sindh,Sindh,True
11755134.0,https://www.pakwheels.com/used-cars/toyota-prado-2021-for-sale-in-karachi-11755134,Toyota Prado 2021 for sale in Karachi,Toyota,Prado,2021,24700000.0,30000.0,Petrol,Automatic,2700.0,Karachi,Imported,Un-Registered,Dealer,5,6000.0,9148.148148148148,1.0,Sindh,Other,
11417353.0,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2013-for-sale-in-karachi-11417353,Toyota Land Cruiser 2013 for sale in Karachi,Toyota,Land Cruiser,2013,22000000.0,101000.0,Petrol,Automatic,4600.0,Karachi,Imported,Sindh,Dealer,13,7769.2307692307695,4782.608695652174,1.0,Sindh,Sindh,True
11869810.0,https://www.pakwheels.com/used-cars/suzuki-mehran-1990-for-sale-in-talagang-11869810,Suzuki Mehran 1990 for sale in Talagang,Suzuki,Mehran,1990,430000.0,100000.0,Petrol,Manual,800.0,Talagang,Local,Lahore,Dealer,36,2777.777777777778,537.5,0.0,Other,Punjab,False
11854575.0,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-11854575,Honda City 2017 for sale in Lahore,Honda,City,2017,3950000.0,74000.0,Petrol,Automatic,1500.0,Lahore,Local,Lahore,Dealer,9,8222.222222222223,2633.3333333333335,0.0,Punjab,Punjab,True
11869807.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-mansehra-11869807,Suzuki Mehran 2004 for sale in Mansehra,Suzuki,Mehran,2004,750000.0,20530.0,Petrol,Manual,800.0,Mansehra,Local,Sindh,Dealer,22,933.1818181818181,937.5,0.0,KPK,Sindh,False
11862642.0,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-2006-for-sale-in-wah-cantt-11862642,Mitsubishi Pajero Mini 2006 for sale in Wah Cantt,Mitsubishi,Pajero Mini,2006,1450000.0,142500.0,Petrol,Manual,660.0,Wah Cantt,Imported,Sindh,Dealer,20,7125.0,2196.969696969697,1.0,Punjab,Sindh,False
11869804.0,https://www.pakwheels.com/used-cars/jaecoo-j5-2026-for-sale-in-sahiwal-11869804,Jaecoo J5 2026 for sale in Sahiwal,Jaecoo,J5,2026,8150000.0,8000.0,Hybrid,Automatic,1500.0,Sahiwal,Local,Punjab,Dealer,0,8000.0,5433.333333333333,0.0,Punjab,Punjab,True
11624489.0,https://www.pakwheels.com/used-cars/toyota-surf-1991-for-sale-in-sargodha-11624489,Toyota Surf 1991 for sale in Sargodha,Toyota,Surf,1991,2300000.0,200000.0,Diesel,Automatic,2800.0,Sargodha,Imported,Peshawar,Dealer,35,5714.285714285715,821.4285714285714,1.0,Punjab,KPK,False
11869801.0,https://www.pakwheels.com/used-cars/nissan-march-1997-for-sale-in-islamabad-11869801,Nissan March 1997 for sale in Islamabad,Nissan,March,1997,965000.0,250000.0,CNG,Manual,1000.0,Islamabad,Imported,Karachi,Dealer,29,8620.689655172413,965.0,1.0,Islamabad,Sindh,False
11869799.0,https://www.pakwheels.com/used-cars/suzuki-alto-2006-for-sale-in-karachi-11869799,Suzuki Alto 2006 for sale in Karachi,Suzuki,Alto,2006,700000.0,100000.0,LPG,Manual,1000.0,Karachi,Local,Sindh,Dealer,20,5000.0,700.0,0.0,Sindh,Sindh,True
11869797.0,https://www.pakwheels.com/used-cars/daihatsu-cuore-2006-for-sale-in-sialkot-11869797,Daihatsu Cuore 2006 for sale in Sialkot,Daihatsu,Cuore,2006,885000.0,202000.0,Petrol,Manual,800.0,Sialkot,Local,Lahore,Dealer,20,10100.0,1106.25,0.0,Punjab,Punjab,True
11808398.0,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-abbottabad-11808398,Suzuki Mehran 2011 for sale in Abbottabad,Suzuki,Mehran,2011,1050000.0,120000.0,Petrol,Manual,800.0,Abbottabad,Local,Islamabad,Dealer,15,8000.0,1312.5,0.0,KPK,Islamabad,False
